features,label,directory
"[0.0, 0.07656781798735543, 0.008324516681460063, 0.02692221973909882, 0.43906824362975394, 1.0, 0.9999384420525856, 0.9125699326900432, 0.9477893458668466, 0.9796560272780073, 0.9991650358695112, 0.9981744071370268, 1322.075802674183, 67.5153642122823, 33.649279342550194, 19.82334305916522, 15.136874236181402, 12.667599258083536, 11.080375364560865, 9.684223995421142, 7.544241135783087, 7.455827223687769, 6.643806170938508, 4.101625683403887, 6.569024902399775, 725.5575985475035, 67.67785463269423, 33.754785885484175, 21.743081233179716, 16.15197374697891, 13.034095784625016, 10.573368157145472, 9.230704414635449, 7.729805145362915, 6.911547802625593, 6.186068407418958, 6.32267864116068, 4.774280384829561]",bitter,EUReCA - dietary eeg
"[0.0, 0.06486107232657713, 0.0035734021801053137, 0.11800915843411142, 0.4613475092802697, 1.0, 0.9935108937469341, 0.9358060438005272, 0.9834477455072029, 0.975285740851805, 0.9945162256362393, 0.9947164895878718, 1322.9161813003855, 65.2780017593134, 34.074332104316184, 19.722197620417145, 16.353003747372924, 13.809438593914333, 13.740513932848604, 8.170703769128256, 4.348377686978385, 6.822782974403374, 6.075764199352517, 8.787823118198178, 5.99386717313463, 726.1902262326339, 67.55776947554509, 33.063918174677426, 22.005907426488502, 16.114108428043764, 13.180203887354493, 10.446176571832389, 9.356030799910663, 7.871909464038753, 6.936457920851364, 6.264486427844036, 5.779745079448412, 4.948823099797556]",bitter,EUReCA - dietary eeg
"[0.017417736453697676, 0.02601779325631122, 0.0, 0.1497828358517385, 0.43442442295628664, 1.0, 0.9905985805214543, 0.9978707253062079, 0.9867436447232032, 0.9965001083575229, 0.9958961430003378, 0.9957277094327881, 1323.4042617214093, 64.49176343427177, 33.27633538074126, 21.823574971363193, 18.27782131365791, 10.763298258116883, 10.597232991417965, 8.19161681253593, 9.120227373001532, 6.584841120711299, 7.487269758532429, 2.6625376956446325, 4.702701595409223, 726.0147029059731, 67.16022489989932, 33.616442202833845, 21.927988324116455, 15.981936450824072, 13.230261810950054, 10.789084517487463, 8.958800023310374, 8.176571061472732, 6.675241273127579, 6.474385527125701, 5.411717427688743, 5.215963161409943]",bitter,EUReCA - dietary eeg
"[0.0, 0.0534703075780932, 0.0030757352215484706, 0.035610345295278595, 0.42013649144700027, 1.0, 0.9934206749189551, 0.9948709747388144, 0.9811525620452078, 0.9653055890289812, 0.9994395325001291, 0.9950018675181653, 1323.840240375758, 65.75339229550002, 34.043023758950696, 21.125155511607517, 16.59831411856194, 12.462981106733096, 12.8477725781351, 4.526765318907635, 7.991492457153292, 5.585857346018339, 7.352649678159812, 7.597179137788536, 2.932041176428509, 726.3680016959332, 67.64385882340804, 32.910081554686215, 21.897763426818322, 16.469327654889028, 12.73671067532256, 10.582083054978975, 9.367068335910007, 7.697941929185293, 7.068097992102977, 6.282291661429694, 5.7159044926361116, 5.125200003096681]",bitter,EUReCA - dietary eeg
"[0.0578749085169158, 0.10139242101714159, 0.0, 0.05009102844300106, 0.41961668177358663, 1.0, 0.9806357711561314, 0.9679566616517908, 0.9971954773037387, 0.9923835037134506, 0.9978573642077078, 0.9906459581897804, 1326.5352393851863, 65.42196190252696, 34.35624345589197, 18.404664589346698, 15.747002756817189, 11.879548050124606, 11.036286070294565, 7.339042156094802, 9.04293238121592, 6.618105797795093, 6.180231941927219, 5.02723617054953, 5.395871819137834, 726.5510737474502, 67.26835429869982, 33.29016443202879, 22.154709627945277, 16.259726081404093, 12.750495460708127, 10.743894935025754, 8.79228620149055, 7.546356033108443, 7.311470839534417, 6.12540401409543, 5.948953755341998, 5.38978560887791]",bitter,EUReCA - dietary eeg
"[0.014884849622481188, 0.03814863949992984, 0.0, 0.07536299333019311, 0.4853966281411754, 1.0, 0.9851311978986275, 0.9958052222499456, 0.9841426720831853, 0.8867723107507454, 0.9977411134680167, 0.9992074894052593, 1324.0666575836276, 66.04476364228135, 33.919093350062994, 21.121894883406874, 14.523178315144811, 11.713000703474636, 11.874221343758055, 8.019115770426481, 9.273941263063774, 7.897336113830255, 4.882471223970509, 5.156420066876157, 5.034913116374874, 725.7928415071277, 67.99724299287483, 32.86352419136422, 22.278209748155362, 15.90965036004338, 13.09845324277014, 10.595408211040588, 9.064333251733412, 8.144140184106764, 6.986900896646565, 5.936333226747756, 6.325148243520623, 5.189757486892248]",bitter,EUReCA - dietary eeg
"[0.015322438397935418, 0.07808923561771541, 0.0, 0.08227350676032492, 0.4683050249159636, 1.0, 0.98417653149312, 0.9643161375147642, 0.9386213381518017, 0.8897089563850576, 0.9975354160341111, 0.9999517028023699, 1323.2852291951976, 64.13843505408721, 33.25415858993681, 21.7616850900737, 16.229253664001167, 12.751615370291606, 10.340949651710128, 9.958449883992186, 6.894445016616437, 7.543393280537218, 6.991725716418334, 5.4383109123346305, 4.076528653076382, 725.629718359948, 67.61354225906939, 33.55385275162848, 22.15190045611877, 15.815722052333708, 13.059912295656137, 10.895050179999037, 8.899553662221848, 7.852655557659366, 6.929851026592392, 6.498068957978234, 5.389787896869113, 5.382588399872765]",bitter,EUReCA - dietary eeg
"[0.006918659431084434, 0.06967863610786033, 0.0, 0.08255570428424569, 0.5029588319815967, 1.0, 0.9950432466599561, 0.9775547429801825, 0.9118044104329021, 0.9451370925685014, 0.9994513404493285, 0.9983229773239608, 1322.3982911009584, 64.72090762558769, 33.744028934959815, 22.076091565859244, 16.244585631424794, 13.820092039893716, 8.978717269195343, 9.277340776888382, 7.885343069572656, 6.908334416197617, 5.410549718259526, 5.893037423758569, 5.630597435312069, 725.9462315460922, 67.59745394505623, 33.628951201293546, 22.01580507521684, 15.844194523589703, 13.100641000201101, 10.367743735896761, 9.22207758396084, 8.297353972390727, 6.69666847480819, 6.486987288053715, 5.376479958860576, 4.8782176767118255]",bitter,EUReCA - dietary eeg
"[0.019912284565880834, 0.0057760098441841335, 0.0, 0.04439431007920363, 0.4611272884751617, 1.0, 0.9851652576382016, 0.9910455966268149, 0.9992039440609172, 0.9291928224435568, 0.9927306469954319, 0.9984425516169476, 1324.820383775056, 65.49490040452432, 33.894740639549745, 21.65328313219212, 20.636481312785683, 6.764474405475591, 9.684642391690364, 9.588525003902834, 6.494057710697203, 7.344829766468081, 4.949468199865094, 6.6206117964061955, 5.6172499396739415, 725.91492450101, 67.62214550445992, 33.03882567496195, 22.238378427531302, 16.367931191155737, 12.779704360997627, 10.447329965717277, 9.387034192218788, 7.792445197373841, 6.984614496686557, 6.415344986428062, 5.350093515995702, 5.256663237544052]",bitter,EUReCA - dietary eeg
"[0.06028863597532336, 0.0746751486829781, 0.0, 0.04500040440415635, 0.4641558131990399, 1.0, 0.9452664583191267, 0.9838424909396781, 0.9438717980959209, 0.8854077399507745, 0.999055283494457, 0.996198537089605, 1322.396253181495, 65.28427877051845, 32.91560159442268, 21.50769504862037, 17.28319892119947, 11.931952744598231, 11.408498307612541, 9.50022839518342, 7.227622019348441, 6.5496382995536155, 5.745879421416234, 4.368060683644737, 6.081403982446075, 726.461544845986, 67.35559763382435, 32.998572117265155, 22.224671830842702, 16.0188913950961, 12.923580199012624, 10.718490956097714, 9.214597600578736, 8.165040553846747, 6.689194419454891, 6.351946095510108, 5.529769723454258, 5.3076679682165455]",bitter,EUReCA - dietary eeg
"[0.11763142216067382, 0.08588834457657317, 0.0, 0.04914820394793955, 0.4574302106336166, 1.0, 0.9988502019960125, 0.9898171129066269, 0.985429669170253, 0.9946339997814847, 0.9920039807584151, 0.9974170844980741, 1321.7800978073917, 65.48611409223011, 33.81685037431437, 21.664429627353265, 15.030127709537549, 12.256876787880948, 10.969233520425615, 9.170081939041221, 8.615815442728216, 5.311466731918472, 6.431514138823168, 6.824907927947762, 5.591435532859874, 725.9638944809667, 68.0298078647134, 32.76397510974789, 22.151401235291445, 16.17204208681726, 12.59508985287612, 10.792873035027446, 9.177503948811268, 8.12968078713547, 6.882219488724399, 6.10306936039135, 6.108906043289785, 4.963819899722484]",bitter,EUReCA - dietary eeg
"[0.07768140668475484, 0.07606030159043899, 0.0, 0.03352525845258848, 0.4587984919921756, 1.0, 0.9075487146125196, 0.9566668273162897, 0.8938367164230216, 0.9874470775155367, 0.9984891689393065, 0.9987119566398638, 1322.6117715410162, 65.4163551156714, 32.46577174390109, 22.76798016454302, 16.55692896327472, 13.805972192905475, 9.289314852875844, 9.041354262164417, 8.523227012677317, 5.331206710376109, 5.313525278017905, 5.281338212286717, 5.609647613082003, 725.9164977943994, 67.75153771213644, 33.064261755443, 22.246257143015093, 16.062834025153236, 13.234439926554415, 10.179455903999859, 9.292555798827603, 7.930662739293044, 7.028286133449204, 5.791074509194649, 6.0277324125369365, 5.580757541879153]",bitter,EUReCA - dietary eeg
"[0.0, 0.0768419827293438, 0.03132891360562466, 0.045528526212034, 0.38975646568465633, 1.0, 0.9869735217952686, 0.9768041833333394, 0.9867064234626262, 0.9415438727184338, 0.9950712099541682, 0.9988247731130462, 1324.2991025254885, 64.45222954170069, 32.737404366239204, 21.654857075515984, 15.3091028942872, 13.31543449660121, 14.18916606529272, 6.5286149515779615, 7.266720994124286, 7.707210111815529, 5.6809338043913336, 5.7478891138518104, 4.741559705289824, 726.1198684841099, 67.43942928518099, 33.142961438194334, 22.13945349980576, 16.038360909510725, 13.252728923602895, 10.661608370772026, 8.983609708033063, 7.786785267306461, 6.9421158704819454, 6.684773680821899, 5.660596489119343, 5.292250542033848]",bitter,EUReCA - dietary eeg
"[0.0, 0.026305784963858495, 0.012593274870846397, 0.04793952755103764, 0.2992918739806501, 1.0, 0.9550108732321627, 0.9888713157195788, 0.9732093380143056, 0.9838752422252642, 0.9976083613850528, 0.9934581105906052, 1324.7113266923966, 67.01020710625133, 30.789923933798136, 20.83939825459354, 17.355012581609213, 12.279184210934035, 11.676452874180889, 9.67499310050166, 5.562564212396145, 7.8099505562450515, 4.782303079711287, 5.065900401148594, 4.51768728899218, 725.7007007260532, 68.01021512626656, 32.94313963437395, 21.81951591109636, 16.66746825324905, 12.745185952963563, 10.7987730236275, 8.979178482056788, 7.758601711830077, 7.071749626355778, 6.817680108592106, 5.396459235844606, 4.919753689400853]",bitter,EUReCA - dietary eeg
"[0.06698674631672635, 0.05795380793837815, 0.0, 0.07405418557847852, 0.4734506736149588, 1.0, 0.9325888221670474, 0.9956332105395436, 0.9652039251739497, 0.8896594879274887, 0.9915009379443579, 0.9979282387870261, 1320.1589464681497, 65.87294325319328, 33.9622164286711, 21.054481127973453, 16.179150258533625, 15.374760135397652, 9.341024720658547, 6.669621248858886, 8.056980324714065, 7.587160709981854, 6.733290068463647, 4.887343319670785, 5.966197114910262, 725.6684456834699, 67.86295488645857, 33.27601601548136, 21.890293551579127, 16.196211672006967, 13.034214786925478, 10.556923457172477, 9.197595364050612, 7.77703358082271, 7.141793024338983, 6.500430890483179, 5.70123716488564, 4.851339168728524]",bitter,EUReCA - dietary eeg
"[0.06576295689434214, 0.0929536731824777, 0.0, 0.05127929633996437, 0.43819498249418193, 1.0, 0.8947916755667464, 0.9925507801706825, 0.9474813716861861, 0.8946116616126364, 0.9923489611137781, 0.9990807768601653, 1322.4096431333214, 65.23317938606857, 35.25082057459241, 18.595175395172554, 15.967336471494052, 12.679472202864966, 10.631314708417912, 8.719449413381382, 8.41173600914395, 7.877699317448419, 6.333600830077584, 7.262610707972264, 6.241503611255778, 726.4347761864349, 67.42219034621152, 33.15601236805273, 21.96208638941358, 16.317388757689486, 12.657759372108478, 10.523326016022745, 8.942186975015566, 8.27417309048299, 7.288627122480221, 6.3525209224139445, 5.5512807574971825, 4.7385806608292445]",bitter,EUReCA - dietary eeg
"[0.0, 0.05304185917786516, 0.031100144872887543, 0.0252258421231986, 0.37615469042312616, 1.0, 0.9870560226214812, 0.9988586219604986, 0.9775825540035701, 0.9554735133068104, 0.9943207532848364, 0.9999034328982476, 1323.3995139573146, 64.79793273805925, 33.64712607623509, 22.41553782704705, 17.331717618090977, 11.401619048014684, 10.90739401502029, 8.266949437394628, 9.666906485114644, 5.2436167737633355, 9.14003280396092, 4.610832254080593, 3.5266869069390263, 725.9965262936151, 67.62414467439024, 33.20810772041871, 22.48596779011082, 15.758978415562003, 12.863642981730294, 10.792366135774092, 8.858272290712428, 7.9354178448418065, 7.278068756878516, 6.1214501132218455, 5.606215325837683, 5.450426468596714]",bitter,EUReCA - dietary eeg
"[0.0185995804639956, 0.07866530544046912, 0.033606904949352825, 0.0, 0.4565887976897991, 1.0, 0.9617573349791388, 0.9990226178753873, 0.9629309385913749, 0.9833470391747517, 0.9993083572088535, 0.9941763508604843, 1323.4571814707606, 65.28020495509213, 35.57380362145756, 19.311800691624533, 17.43205672731036, 14.18922170091226, 6.275872983371005, 9.413438140902056, 7.89778994204991, 7.627819253051472, 5.667736874080027, 7.152165643516038, 5.51039981072203, 726.2944927872817, 67.72174220473946, 33.30043726873943, 21.74112108118743, 16.33583154572397, 12.507335476665098, 10.717451783175516, 9.174216140628802, 8.00645955897038, 6.91425883083426, 6.522108385796403, 5.7093585396274, 5.1051762699309835]",bitter,EUReCA - dietary eeg
"[0.0, 0.063896864166978, 0.023498608828044484, 0.049634404228001326, 0.4776722227058746, 1.0, 0.9253566605992276, 0.9522932521088485, 0.9870475744145413, 0.9883394024592104, 0.9979175547818571, 0.9990206454521414, 1322.510185149301, 65.73786026578492, 33.51224786159801, 22.7693123517131, 16.135737502521422, 11.337362686713895, 10.25714941658072, 9.50689670378141, 7.626816879650249, 7.990095653633625, 8.06686567415302, 3.7987732289394347, 4.675938130473295, 726.0310817960175, 67.65780236602221, 33.113207915297714, 22.196960602165, 15.868403399668159, 13.040517911622928, 10.8128884361074, 9.073928149796153, 7.865344559539954, 7.314747498345065, 6.284199582458605, 5.280363501414449, 5.72060847673616]",bitter,EUReCA - dietary eeg
"[0.03471045767244777, 0.10360180986829191, 0.0, 0.09936626337685747, 0.4745603239628837, 1.0, 0.998157558458963, 0.9977082018963418, 0.8961148708170354, 0.9804049865814481, 0.9988687156634929, 0.9991967249528687, 1322.449078347039, 64.28669299005576, 33.74788840489548, 23.455697114984673, 15.966344312856252, 12.06701509417159, 11.010343824972985, 9.190725785190278, 7.422372776337969, 6.05561278256817, 5.875227862398284, 7.4343804123710235, 6.545848183197786, 726.085057396967, 67.66665592521008, 33.24255866643999, 22.161827801753105, 15.776238518337387, 13.30239245210273, 10.35847308462639, 8.987979691879406, 8.091217535166084, 6.978916459593796, 6.414294855399026, 5.656528891556556, 5.396733666639124]",bitter,EUReCA - dietary eeg
"[0.0, 0.04690053249837601, 0.014701025082302897, 0.05592369380969286, 0.34924791360781043, 1.0, 0.9926923653380181, 0.9456470674380081, 0.9830984248638039, 0.9990857713773816, 0.9956195599998064, 0.9951542009778707, 1322.6394594103406, 66.18375870740576, 31.65901624297111, 21.01433017695308, 17.661024094935918, 12.550165052935085, 10.189297555345838, 8.939767267900649, 8.533808795101347, 5.96045720116053, 5.752026458635154, 6.530192103651698, 6.394968032955601, 725.9460784127675, 67.51034652605411, 33.44350581551299, 21.714561001558916, 16.483837159708134, 12.892094985118765, 10.677872178015695, 9.002020465823644, 8.363696017736967, 6.53036358085636, 6.415104803164063, 5.7569019447061995, 4.937645638583316]",bitter,EUReCA - dietary eeg
"[0.0, 0.07589885414415395, 0.020931007312421285, 0.08097891889140867, 0.3623460762079741, 1.0, 0.9822142567419534, 0.999309875864779, 0.9992307152923764, 0.9875203161439922, 0.9962831625307863, 0.9964876819709209, 1322.3530598284235, 65.13043907287859, 33.03544654626971, 21.13362515061023, 15.725225203812787, 15.914090408583608, 10.208715800889058, 7.4900370662915225, 7.059904712044096, 6.9789726902055325, 5.576376071948886, 6.122704556191973, 5.590570282835223, 725.8854154616719, 67.48503109218244, 33.6633368012683, 21.402591466002917, 16.669684634542563, 12.951422941697494, 10.485206940582334, 9.315803114315035, 8.072448356475057, 6.850040635665941, 6.427166131287443, 5.184761939785918, 5.563144020389631]",bitter,EUReCA - dietary eeg
"[0.0, 0.1192857779179571, 0.023469909969113724, 0.10403830101588761, 0.450303941090629, 1.0, 0.9219242237639156, 0.929290760834274, 0.9551402445240333, 0.9605179263319253, 0.998251235319095, 0.9992067027141119, 1321.7417020968621, 65.39522046683655, 34.39965012124817, 21.02221475733989, 16.96889979478276, 11.246353666354619, 9.93513345556678, 9.862607412949187, 7.05408429354725, 7.562730712659483, 6.159509638191535, 7.964261820547842, 4.94696713608035, 725.8320315206211, 67.88564779497126, 33.04883242735174, 21.888693506088195, 16.431619729800634, 12.74503290104106, 10.431285917420322, 9.24243133287229, 7.941544567657084, 7.358874161240495, 5.980435276836859, 5.520036352983309, 5.329253777182624]",bitter,EUReCA - dietary eeg
