Time:250Hz,Epoch,FP1,FP2,Event Id,Event Date,Event Duration
48.2599999220,377,-55834.0000000000,-593.0000000000,,,
48.2639999220,377,-53085.0000000000,-591.0000000000,,,
48.2679999219,377,-55494.0000000000,-595.0000000000,,,
48.2719999219,377,-53334.0000000000,-594.0000000000,,,
48.2759999218,377,-52646.0000000000,-591.0000000000,,,
48.2799999220,377,-52800.0000000000,-591.0000000000,,,
48.2839999220,377,-51925.0000000000,-593.0000000000,,,
48.2879999219,377,-50962.0000000000,-592.0000000000,,,
48.2919999219,377,-51777.0000000000,-593.0000000000,,,
48.2959999219,377,-52458.0000000000,-594.0000000000,,,
48.2999999220,377,-54146.0000000000,-590.0000000000,,,
48.3039999220,377,-51604.0000000000,-594.0000000000,,,
48.3079999220,377,-51872.0000000000,-590.0000000000,,,
48.3119999219,377,-50346.0000000000,-592.0000000000,,,
48.3159999219,377,-52579.0000000000,-592.0000000000,,,
48.3199999218,377,-52785.0000000000,-591.0000000000,,,
48.3239999220,377,-53220.0000000000,-592.0000000000,,,
48.3279999220,377,-51910.0000000000,-596.0000000000,,,
48.3319999219,377,-52658.0000000000,-593.0000000000,,,
48.3359999219,377,-52004.0000000000,-593.0000000000,,,
48.3399999219,377,-54605.0000000000,-593.0000000000,,,
48.3439999220,377,-54703.0000000000,-592.0000000000,,,
48.3479999220,377,-53830.0000000000,-593.0000000000,,,
48.3519999220,377,-54932.0000000000,-592.0000000000,,,
48.3559999219,377,-52674.0000000000,-589.0000000000,,,
48.3599999219,377,-52864.0000000000,-595.0000000000,,,
48.3639999218,377,-54111.0000000000,-590.0000000000,,,
48.3679999220,377,-52256.0000000000,-594.0000000000,,,
48.3719999220,377,-52185.0000000000,-593.0000000000,,,
48.3759999219,377,-52584.0000000000,-588.0000000000,,,
48.3799999219,377,-53021.0000000000,-592.0000000000,,,
48.3839999218,378,-54106.0000000000,-595.0000000000,,,
48.3879999218,378,-53170.0000000000,-595.0000000000,,,
48.3919999218,378,-53632.0000000000,-595.0000000000,,,
48.3959999217,378,-53993.0000000000,-595.0000000000,,,
48.3999999217,378,-52956.0000000000,-592.0000000000,,,
48.4039999216,378,-51390.0000000000,-593.0000000000,,,
48.4079999218,378,-54530.0000000000,-593.0000000000,,,
48.4119999218,378,-53691.0000000000,-591.0000000000,,,
48.4159999217,378,-54093.0000000000,-593.0000000000,,,
48.4199999217,378,-54415.0000000000,-595.0000000000,,,
48.4239999217,378,-53981.0000000000,-593.0000000000,,,
48.4279999218,378,-53462.0000000000,-593.0000000000,,,
48.4319999218,378,-52583.0000000000,-590.0000000000,,,
48.4359999218,378,-53063.0000000000,-593.0000000000,,,
48.4399999217,378,-52223.0000000000,-595.0000000000,,,
48.4439999217,378,-53720.0000000000,-595.0000000000,,,
48.4479999216,378,-51876.0000000000,-592.0000000000,,,
48.4519999218,378,-51047.0000000000,-597.0000000000,,,
48.4559999218,378,-52467.0000000000,-594.0000000000,,,
48.4599999217,378,-55418.0000000000,-592.0000000000,,,
48.4639999217,378,-52314.0000000000,-594.0000000000,,,
48.4679999216,378,-52870.0000000000,-596.0000000000,,,
48.4719999218,378,-51249.0000000000,-594.0000000000,,,
48.4759999218,378,-51407.0000000000,-592.0000000000,,,
48.4799999218,378,-54428.0000000000,-591.0000000000,,,
48.4839999217,378,-52250.0000000000,-595.0000000000,,,
48.4879999217,378,-51231.0000000000,-591.0000000000,,,
48.4919999216,378,-51299.0000000000,-593.0000000000,,,
48.4959999218,378,-54839.0000000000,-596.0000000000,,,
48.4999999218,378,-54648.0000000000,-594.0000000000,,,
48.5039999217,378,-53234.0000000000,-592.0000000000,,,
48.5079999217,378,-53962.0000000000,-598.0000000000,,,
48.5119999216,379,-52592.0000000000,-594.0000000000,,,
48.5159999216,379,-53031.0000000000,-591.0000000000,,,
48.5199999216,379,-52904.0000000000,-590.0000000000,,,
48.5239999215,379,-53562.0000000000,-589.0000000000,,,
48.5279999215,379,-50567.0000000000,-593.0000000000,,,
48.5319999214,379,-53979.0000000000,-594.0000000000,,,
48.5359999216,379,-55057.0000000000,-591.0000000000,,,
48.5399999216,379,-53326.0000000000,-592.0000000000,,,
48.5439999215,379,-53345.0000000000,-591.0000000000,,,
48.5479999215,379,-53539.0000000000,-591.0000000000,,,
48.5519999214,379,-54785.0000000000,-592.0000000000,,,
48.5559999216,379,-54443.0000000000,-594.0000000000,,,
48.5599999216,379,-54440.0000000000,-591.0000000000,,,
48.5639999215,379,-55074.0000000000,-591.0000000000,,,
48.5679999215,379,-54345.0000000000,-594.0000000000,,,
48.5719999215,379,-50282.0000000000,-591.0000000000,,,
48.5759999214,379,-47506.0000000000,-593.0000000000,,,
48.5799999216,379,-51072.0000000000,-592.0000000000,,,
48.5839999216,379,-47410.0000000000,-592.0000000000,,,
48.5879999215,379,-51926.0000000000,-594.0000000000,,,
48.5919999215,379,-59444.0000000000,-593.0000000000,,,
48.5959999214,379,-56559.0000000000,-593.0000000000,,,
48.5999999216,379,-54627.0000000000,-592.0000000000,,,
48.6039999216,379,-53449.0000000000,-591.0000000000,,,
48.6079999215,379,-57857.0000000000,-595.0000000000,,,
48.6119999215,379,-54303.0000000000,-597.0000000000,,,
48.6159999215,379,-53589.0000000000,-595.0000000000,,,
48.6199999214,379,-53316.0000000000,-592.0000000000,,,
48.6239999216,379,-53503.0000000000,-593.0000000000,,,
48.6279999216,379,-53618.0000000000,-593.0000000000,,,
48.6319999215,379,-55148.0000000000,-592.0000000000,,,
48.6359999215,379,-53352.0000000000,-594.0000000000,,,
48.6399999214,380,-51781.0000000000,-592.0000000000,,,
48.6439999214,380,-53499.0000000000,-593.0000000000,,,
48.6479999213,380,-51952.0000000000,-592.0000000000,,,
48.6519999213,380,-52584.0000000000,-591.0000000000,,,
48.6559999213,380,-52790.0000000000,-591.0000000000,,,
48.6599999212,380,-52966.0000000000,-594.0000000000,,,
48.6639999214,380,-53534.0000000000,-593.0000000000,,,
48.6679999214,380,-50678.0000000000,-591.0000000000,,,
48.6719999213,380,-50884.0000000000,-595.0000000000,,,
48.6759999213,380,-52203.0000000000,-595.0000000000,,,
48.6799999212,380,-51786.0000000000,-594.0000000000,,,
48.6839999214,380,-53238.0000000000,-594.0000000000,,,
48.6879999214,380,-51774.0000000000,-594.0000000000,,,
48.6919999213,380,-53326.0000000000,-593.0000000000,,,
48.6959999213,380,-54040.0000000000,-592.0000000000,,,
48.6999999213,380,-51788.0000000000,-593.0000000000,,,
48.7039999212,380,-51736.0000000000,-592.0000000000,,,
48.7079999214,380,-52485.0000000000,-591.0000000000,,,
48.7119999214,380,-53521.0000000000,-588.0000000000,,,
48.7159999213,380,-52888.0000000000,-595.0000000000,,,
48.7199999213,380,-53286.0000000000,-597.0000000000,,,
48.7239999212,380,-52705.0000000000,-591.0000000000,,,
48.7279999214,380,-52521.0000000000,-592.0000000000,,,
48.7319999214,380,-50630.0000000000,-591.0000000000,,,
48.7359999213,380,-50716.0000000000,-591.0000000000,,,
48.7399999213,380,-53049.0000000000,-594.0000000000,,,
48.7439999213,380,-52357.0000000000,-593.0000000000,,,
48.7479999212,380,-49506.0000000000,-588.0000000000,,,
48.7519999214,380,-50131.0000000000,-594.0000000000,,,
48.7559999214,380,-52112.0000000000,-595.0000000000,,,
48.7599999213,380,-55940.0000000000,-593.0000000000,,,
48.7639999213,380,-52601.0000000000,-592.0000000000,,,
48.7679999212,381,-52723.0000000000,-594.0000000000,,,
48.7719999212,381,-52312.0000000000,-596.0000000000,,,
48.7759999211,381,-52634.0000000000,-588.0000000000,,,
48.7799999211,381,-52058.0000000000,-595.0000000000,,,
48.7839999211,381,-53201.0000000000,-594.0000000000,,,
48.7879999210,381,-53006.0000000000,-591.0000000000,,,
48.7919999212,381,-54124.0000000000,-594.0000000000,,,
48.7959999212,381,-51682.0000000000,-591.0000000000,,,
48.7999999211,381,-52310.0000000000,-593.0000000000,,,
48.8039999211,381,-52871.0000000000,-590.0000000000,,,
48.8079999210,381,-52589.0000000000,-592.0000000000,,,
48.8119999212,381,-54463.0000000000,-592.0000000000,,,
48.8159999212,381,-54010.0000000000,-594.0000000000,,,
48.8199999211,381,-53056.0000000000,-589.0000000000,,,
48.8239999211,381,-52755.0000000000,-590.0000000000,,,
48.8279999210,381,-52382.0000000000,-591.0000000000,,,
48.8319999210,381,-53285.0000000000,-592.0000000000,,,
48.8359999212,381,-54324.0000000000,-592.0000000000,,,
48.8399999212,381,-53556.0000000000,-595.0000000000,,,
48.8439999211,381,-53830.0000000000,-590.0000000000,,,
48.8479999211,381,-53230.0000000000,-591.0000000000,,,
48.8519999210,381,-54471.0000000000,-597.0000000000,,,
48.8559999212,381,-53665.0000000000,-595.0000000000,,,
48.8599999212,381,-54094.0000000000,-592.0000000000,,,
48.8639999211,381,-55032.0000000000,-591.0000000000,,,
48.8679999211,381,-52918.0000000000,-595.0000000000,,,
48.8719999210,381,-53915.0000000000,-593.0000000000,,,
48.8759999210,381,-52116.0000000000,-595.0000000000,,,
48.8799999212,381,-54425.0000000000,-594.0000000000,,,
48.8839999211,381,-54986.0000000000,-595.0000000000,,,
48.8879999211,381,-53956.0000000000,-595.0000000000,,,
48.8919999211,381,-52352.0000000000,-591.0000000000,,,
48.8959999210,382,-53975.0000000000,-594.0000000000,,,
48.8999999210,382,-52789.0000000000,-593.0000000000,,,
48.9039999209,382,-55136.0000000000,-591.0000000000,,,
48.9079999209,382,-55740.0000000000,-593.0000000000,,,
48.9119999208,382,-54191.0000000000,-589.0000000000,,,
48.9159999208,382,-54262.0000000000,-590.0000000000,,,
48.9199999210,382,-55131.0000000000,-593.0000000000,,,
48.9239999210,382,-55092.0000000000,-595.0000000000,,,
48.9279999209,382,-53860.0000000000,-591.0000000000,,,
48.9319999209,382,-55314.0000000000,-595.0000000000,,,
48.9359999208,382,-54582.0000000000,-592.0000000000,,,
48.9399999210,382,-53605.0000000000,-595.0000000000,,,
48.9439999210,382,-53224.0000000000,-592.0000000000,,,
48.9479999209,382,-54125.0000000000,-588.0000000000,,,
48.9519999209,382,-55050.0000000000,-595.0000000000,,,
48.9559999208,382,-54331.0000000000,-592.0000000000,,,
48.9599999208,382,-54097.0000000000,-591.0000000000,,,
48.9639999210,382,-55655.0000000000,-591.0000000000,,,
48.9679999209,382,-54110.0000000000,-588.0000000000,,,
48.9719999209,382,-52964.0000000000,-591.0000000000,,,
48.9759999209,382,-55661.0000000000,-595.0000000000,,,
48.9799999208,382,-54682.0000000000,-591.0000000000,,,
48.9839999210,382,-53754.0000000000,-592.0000000000,,,
48.9879999210,382,-53031.0000000000,-593.0000000000,,,
48.9919999209,382,-53949.0000000000,-597.0000000000,,,
48.9959999209,382,-53691.0000000000,-592.0000000000,,,
48.9999999208,382,-54845.0000000000,-594.0000000000,,,
49.0039999208,382,-53487.0000000000,-594.0000000000,,,
49.0079999210,382,-55266.0000000000,-593.0000000000,,,
49.0119999209,382,-56017.0000000000,-591.0000000000,,,
49.0159999209,382,-57591.0000000000,-593.0000000000,,,
49.0199999209,382,-54220.0000000000,-590.0000000000,,,
49.0239999208,383,-54592.0000000000,-592.0000000000,,,
49.0279999208,383,-53522.0000000000,-594.0000000000,,,
49.0319999207,383,-54036.0000000000,-599.0000000000,,,
49.0359999207,383,-55385.0000000000,-598.0000000000,,,
49.0399999206,383,-53368.0000000000,-597.0000000000,,,
49.0439999206,383,-53079.0000000000,-595.0000000000,,,
49.0479999208,383,-53756.0000000000,-594.0000000000,,,
49.0519999207,383,-53500.0000000000,-591.0000000000,,,
49.0559999207,383,-54847.0000000000,-590.0000000000,,,
49.0599999207,383,-54059.0000000000,-594.0000000000,,,
49.0639999206,383,-53529.0000000000,-596.0000000000,,,
49.0679999208,383,-53248.0000000000,-595.0000000000,,,
49.0719999208,383,-52315.0000000000,-591.0000000000,,,
49.0759999207,383,-54299.0000000000,-591.0000000000,,,
49.0799999207,383,-54931.0000000000,-595.0000000000,,,
49.0839999206,383,-54113.0000000000,-591.0000000000,,,
49.0879999206,383,-54862.0000000000,-594.0000000000,,,
49.0919999208,383,-54556.0000000000,-591.0000000000,,,
49.0959999207,383,-54453.0000000000,-587.0000000000,,,
49.0999999207,383,-54217.0000000000,-588.0000000000,,,
49.1039999207,383,-53743.0000000000,-590.0000000000,,,
49.1079999206,383,-53587.0000000000,-583.0000000000,,,
49.1119999208,383,-53493.0000000000,-583.0000000000,,,
49.1159999208,383,-54399.0000000000,-580.0000000000,,,
49.1199999207,383,-51593.0000000000,-588.0000000000,,,
49.1239999207,383,-51287.0000000000,-583.0000000000,,,
49.1279999206,383,-55163.0000000000,-580.0000000000,,,
49.1319999206,383,-54435.0000000000,-584.0000000000,,,
49.1359999208,383,-53505.0000000000,-589.0000000000,,,
49.1399999207,383,-52951.0000000000,-585.0000000000,,,
49.1439999207,383,-53662.0000000000,-584.0000000000,,,
49.1479999206,383,-54045.0000000000,-582.0000000000,,,
49.1519999206,384,-53292.0000000000,-586.0000000000,,,
49.1559999206,384,-53922.0000000000,-585.0000000000,,,
49.1599999205,384,-53724.0000000000,-586.0000000000,,,
49.1639999205,384,-54536.0000000000,-582.0000000000,,,
49.1679999204,384,-53809.0000000000,-583.0000000000,,,
49.1719999204,384,-53849.0000000000,-586.0000000000,,,
49.1759999206,384,-54703.0000000000,-584.0000000000,,,
49.1799999205,384,-54325.0000000000,-583.0000000000,,,
49.1839999205,384,-53804.0000000000,-582.0000000000,,,
49.1879999205,384,-54792.0000000000,-582.0000000000,,,
49.1919999204,384,-53315.0000000000,-580.0000000000,,,
49.1959999206,384,-52492.0000000000,-583.0000000000,,,
49.1999999206,384,-55028.0000000000,-593.0000000000,,,
49.2039999205,384,-54901.0000000000,-596.0000000000,,,
49.2079999205,384,-53761.0000000000,-588.0000000000,,,
49.2119999204,384,-54339.0000000000,-592.0000000000,,,
49.2159999204,384,-53048.0000000000,-598.0000000000,,,
49.2199999206,384,-54069.0000000000,-591.0000000000,,,
49.2239999205,384,-54664.0000000000,-593.0000000000,,,
49.2279999205,384,-52947.0000000000,-593.0000000000,,,
49.2319999204,384,-55508.0000000000,-592.0000000000,,,
49.2359999204,384,-55531.0000000000,-593.0000000000,,,
49.2399999206,384,-56026.0000000000,-594.0000000000,,,
49.2439999206,384,-54508.0000000000,-591.0000000000,,,
49.2479999205,384,-54399.0000000000,-592.0000000000,,,
49.2519999205,384,-55225.0000000000,-595.0000000000,,,
49.2559999204,384,-53132.0000000000,-594.0000000000,,,
49.2599999204,384,-53158.0000000000,-595.0000000000,,,
49.2639999206,384,-55379.0000000000,-594.0000000000,,,
49.2679999205,384,-55443.0000000000,-591.0000000000,,,
49.2719999205,384,-55348.0000000000,-593.0000000000,,,
49.2759999204,384,-54636.0000000000,-592.0000000000,,,
49.2799999204,385,-54342.0000000000,-595.0000000000,,,
49.2839999204,385,-56829.0000000000,-595.0000000000,,,
49.2879999203,385,-57586.0000000000,-596.0000000000,,,
49.2919999203,385,-55205.0000000000,-593.0000000000,,,
49.2959999202,385,-56016.0000000000,-591.0000000000,,,
49.2999999202,385,-55851.0000000000,-593.0000000000,,,
49.3039999204,385,-55497.0000000000,-594.0000000000,,,
49.3079999203,385,-56044.0000000000,-591.0000000000,,,
49.3119999203,385,-56330.0000000000,-588.0000000000,,,
49.3159999202,385,-56797.0000000000,-594.0000000000,,,
49.3199999202,385,-53830.0000000000,-590.0000000000,,,
49.3239999204,385,-56063.0000000000,-593.0000000000,,,
49.3279999204,385,-56744.0000000000,-596.0000000000,,,
49.3319999203,385,-58441.0000000000,-592.0000000000,,,
49.3359999203,385,-55394.0000000000,-592.0000000000,,,
49.3399999202,385,-54662.0000000000,-593.0000000000,,,
49.3439999202,385,-54967.0000000000,-591.0000000000,,,
49.3479999204,385,-55233.0000000000,-595.0000000000,,,
49.3519999203,385,-55731.0000000000,-592.0000000000,,,
49.3559999203,385,-57765.0000000000,-591.0000000000,,,
49.3599999202,385,-57243.0000000000,-594.0000000000,,,
49.3639999202,385,-56450.0000000000,-591.0000000000,,,
49.3679999204,385,-56425.0000000000,-594.0000000000,,,
49.3719999203,385,-55582.0000000000,-590.0000000000,,,
49.3759999203,385,-53607.0000000000,-599.0000000000,,,
49.3799999203,385,-56150.0000000000,-593.0000000000,,,
49.3839999202,385,-54078.0000000000,-592.0000000000,,,
49.3879999202,385,-56397.0000000000,-593.0000000000,,,
49.3919999204,385,-56094.0000000000,-592.0000000000,,,
49.3959999203,385,-56170.0000000000,-593.0000000000,,,
49.3999999203,385,-56721.0000000000,-591.0000000000,,,
49.4039999202,385,-55743.0000000000,-594.0000000000,,,
49.4079999202,386,-54215.0000000000,-592.0000000000,,,
49.4119999202,386,-52150.0000000000,-592.0000000000,,,
49.4159999201,386,-53165.0000000000,-595.0000000000,,,
49.4199999201,386,-53220.0000000000,-592.0000000000,,,
49.4239999200,386,-52963.0000000000,-588.0000000000,,,
49.4279999200,386,-53861.0000000000,-591.0000000000,,,
49.4319999202,386,-53090.0000000000,-593.0000000000,,,
49.4359999201,386,-52112.0000000000,-592.0000000000,,,
49.4399999201,386,-55573.0000000000,-595.0000000000,,,
49.4439999200,386,-55797.0000000000,-597.0000000000,,,
49.4479999200,386,-55541.0000000000,-589.0000000000,,,
49.4519999202,386,-55542.0000000000,-596.0000000000,,,
49.4559999201,386,-53621.0000000000,-591.0000000000,,,
49.4599999201,386,-55292.0000000000,-598.0000000000,,,
49.4639999201,386,-54524.0000000000,-591.0000000000,,,
49.4679999200,386,-54396.0000000000,-590.0000000000,,,
49.4719999200,386,-53680.0000000000,-592.0000000000,,,
49.4759999202,386,-54658.0000000000,-593.0000000000,,,
49.4799999201,386,-54337.0000000000,-591.0000000000,,,
49.4839999201,386,-53762.0000000000,-591.0000000000,,,
49.4879999200,386,-52128.0000000000,-590.0000000000,,,
49.4919999200,386,-53164.0000000000,-593.0000000000,,,
49.4959999202,386,-55300.0000000000,-593.0000000000,,,
49.4999999201,386,-52671.0000000000,-593.0000000000,,,
49.5039999201,386,-54441.0000000000,-591.0000000000,,,
49.5079999201,386,-54265.0000000000,-594.0000000000,,,
49.5119999200,386,-54433.0000000000,-590.0000000000,,,
49.5159999200,386,-53512.0000000000,-590.0000000000,,,
49.5199999202,386,-55077.0000000000,-586.0000000000,,,
49.5239999201,386,-55005.0000000000,-592.0000000000,,,
49.5279999201,386,-54784.0000000000,-590.0000000000,,,
49.5319999200,386,-55139.0000000000,-588.0000000000,,,
49.5359999200,387,-53113.0000000000,-594.0000000000,,,
49.5399999199,387,-52474.0000000000,-592.0000000000,,,
49.5439999199,387,-54568.0000000000,-588.0000000000,,,
49.5479999199,387,-52433.0000000000,-592.0000000000,,,
49.5519999198,387,-52218.0000000000,-595.0000000000,,,
49.5559999198,387,-53032.0000000000,-594.0000000000,,,
49.5599999200,387,-53905.0000000000,-591.0000000000,,,
49.5639999199,387,-53199.0000000000,-591.0000000000,,,
49.5679999199,387,-51844.0000000000,-591.0000000000,,,
49.5719999198,387,-53692.0000000000,-591.0000000000,,,
49.5759999198,387,-52025.0000000000,-588.0000000000,,,
49.5799999200,387,-52540.0000000000,-588.0000000000,,,
49.5839999199,387,-51455.0000000000,-592.0000000000,,,
49.5879999199,387,-51140.0000000000,-592.0000000000,,,
49.5919999199,387,-52000.0000000000,-593.0000000000,,,
49.5959999198,387,-52536.0000000000,-592.0000000000,,,
49.5999999198,387,-53513.0000000000,-590.0000000000,,,
49.6039999200,387,-53711.0000000000,-592.0000000000,,,
49.6079999199,387,-52181.0000000000,-591.0000000000,,,
49.6119999199,387,-51948.0000000000,-592.0000000000,,,
49.6159999198,387,-52283.0000000000,-590.0000000000,,,
49.6199999198,387,-53323.0000000000,-594.0000000000,,,
49.6239999200,387,-51500.0000000000,-589.0000000000,,,
49.6279999199,387,-53057.0000000000,-591.0000000000,,,
49.6319999199,387,-52348.0000000000,-590.0000000000,,,
49.6359999198,387,-51655.0000000000,-595.0000000000,,,
49.6399999198,387,-54815.0000000000,-589.0000000000,,,
49.6439999198,387,-55695.0000000000,-593.0000000000,,,
49.6479999200,387,-54587.0000000000,-591.0000000000,,,
49.6519999199,387,-53194.0000000000,-590.0000000000,,,
49.6559999199,387,-51275.0000000000,-593.0000000000,,,
49.6599999198,387,-51981.0000000000,-588.0000000000,,,
49.6639999198,388,-50682.0000000000,-589.0000000000,,,
49.6679999197,388,-50950.0000000000,-590.0000000000,,,
49.6719999197,388,-52956.0000000000,-592.0000000000,,,
49.6759999197,388,-51612.0000000000,-591.0000000000,,,
49.6799999196,388,-52313.0000000000,-592.0000000000,,,
49.6839999196,388,-51109.0000000000,-591.0000000000,,,
49.6879999198,388,-53307.0000000000,-594.0000000000,,,
49.6919999197,388,-52126.0000000000,-588.0000000000,,,
49.6959999197,388,-52406.0000000000,-591.0000000000,,,
49.6999999196,388,-51489.0000000000,-593.0000000000,,,
49.7039999196,388,-50135.0000000000,-593.0000000000,,,
49.7079999198,388,-49665.0000000000,-595.0000000000,,,
49.7119999197,388,-50347.0000000000,-593.0000000000,,,
49.7159999197,388,-53575.0000000000,-592.0000000000,,,
49.7199999196,388,-53433.0000000000,-591.0000000000,,,
49.7239999196,388,-51044.0000000000,-588.0000000000,,,
49.7279999196,388,-50703.0000000000,-592.0000000000,,,
49.7319999197,388,-52512.0000000000,-595.0000000000,,,
49.7359999197,388,-52558.0000000000,-591.0000000000,,,
49.7399999197,388,-50275.0000000000,-591.0000000000,,,
49.7439999196,388,-51578.0000000000,-591.0000000000,,,
49.7479999196,388,-50105.0000000000,-595.0000000000,,,
49.7519999198,388,-51017.0000000000,-588.0000000000,,,
49.7559999197,388,-52255.0000000000,-590.0000000000,,,
49.7599999197,388,-51873.0000000000,-593.0000000000,,,
49.7639999196,388,-53096.0000000000,-592.0000000000,,,
49.7679999196,388,-52970.0000000000,-594.0000000000,,,
49.7719999196,388,-50397.0000000000,-590.0000000000,,,
49.7759999197,388,-51578.0000000000,-592.0000000000,,,
49.7799999197,388,-53008.0000000000,-590.0000000000,,,
49.7839999197,388,-51204.0000000000,-591.0000000000,,,
49.7879999196,388,-51527.0000000000,-590.0000000000,,,
49.7919999196,389,-51756.0000000000,-591.0000000000,,,
49.7959999195,389,-52812.0000000000,-588.0000000000,,,
49.7999999195,389,-51950.0000000000,-591.0000000000,,,
49.8039999194,389,-52951.0000000000,-592.0000000000,,,
49.8079999194,389,-50181.0000000000,-591.0000000000,,,
49.8119999194,389,-51054.0000000000,-588.0000000000,,,
49.8159999195,389,-52575.0000000000,-592.0000000000,,,
49.8199999195,389,-51353.0000000000,-595.0000000000,,,
49.8239999195,389,-51997.0000000000,-594.0000000000,,,
49.8279999194,389,-54149.0000000000,-593.0000000000,,,
49.8319999194,389,-52435.0000000000,-599.0000000000,,,
49.8359999196,389,-50264.0000000000,-593.0000000000,,,
49.8399999195,389,-51236.0000000000,-591.0000000000,,,
49.8439999195,389,-50869.0000000000,-593.0000000000,,,
49.8479999194,389,-49369.0000000000,-594.0000000000,,,
49.8519999194,389,-51754.0000000000,-591.0000000000,,,
49.8559999194,389,-52799.0000000000,-591.0000000000,,,
49.8599999195,389,-53893.0000000000,-592.0000000000,,,
49.8639999195,389,-52466.0000000000,-596.0000000000,,,
49.8679999195,389,-52951.0000000000,-594.0000000000,,,
49.8719999194,389,-51726.0000000000,-591.0000000000,,,
49.8759999194,389,-55142.0000000000,-591.0000000000,,,
49.8799999196,389,-53465.0000000000,-594.0000000000,,,
49.8839999195,389,-53833.0000000000,-593.0000000000,,,
49.8879999195,389,-55418.0000000000,-593.0000000000,,,
49.8919999194,389,-53068.0000000000,-591.0000000000,,,
49.8959999194,389,-52540.0000000000,-591.0000000000,,,
49.8999999193,389,-52993.0000000000,-595.0000000000,,,
49.9039999195,389,-53039.0000000000,-597.0000000000,,,
49.9079999195,389,-54045.0000000000,-596.0000000000,,,
49.9119999195,389,-52597.0000000000,-595.0000000000,,,
49.9159999194,389,-54808.0000000000,-594.0000000000,,,
49.9199999194,390,-53314.0000000000,-594.0000000000,,,
49.9239999193,390,-54347.0000000000,-595.0000000000,,,
49.9279999193,390,-53921.0000000000,-594.0000000000,,,
49.9319999192,390,-53561.0000000000,-592.0000000000,,,
49.9359999192,390,-53030.0000000000,-592.0000000000,,,
49.9399999192,390,-54865.0000000000,-597.0000000000,,,
49.9439999193,390,-52924.0000000000,-593.0000000000,,,
49.9479999193,390,-52801.0000000000,-595.0000000000,,,
49.9519999193,390,-52436.0000000000,-594.0000000000,,,
49.9559999192,390,-54995.0000000000,-592.0000000000,,,
49.9599999192,390,-54248.0000000000,-593.0000000000,,,
49.9639999194,390,-53872.0000000000,-592.0000000000,,,
49.9679999193,390,-53901.0000000000,-595.0000000000,,,
49.9719999193,390,-53320.0000000000,-591.0000000000,,,
49.9759999192,390,-53892.0000000000,-595.0000000000,,,
49.9799999192,390,-56564.0000000000,-592.0000000000,,,
49.9839999191,390,-54169.0000000000,-591.0000000000,,,
49.9879999193,390,-55874.0000000000,-595.0000000000,,,
49.9919999193,390,-54830.0000000000,-594.0000000000,,,
49.9959999193,390,-54892.0000000000,-594.0000000000,,,
49.9999999192,390,-55483.0000000000,-595.0000000000,,,
50.0039999192,390,-54901.0000000000,-593.0000000000,,,
50.0079999194,390,-54621.0000000000,-589.0000000000,,,
50.0119999193,390,-54964.0000000000,-594.0000000000,,,
50.0159999193,390,-54471.0000000000,-592.0000000000,,,
50.0199999192,390,-54748.0000000000,-597.0000000000,,,
50.0239999192,390,-56741.0000000000,-596.0000000000,,,
50.0279999191,390,-55307.0000000000,-595.0000000000,,,
50.0319999193,390,-55316.0000000000,-592.0000000000,,,
50.0359999193,390,-55351.0000000000,-593.0000000000,,,
50.0399999192,390,-54461.0000000000,-597.0000000000,,,
50.0439999192,390,-55016.0000000000,-595.0000000000,,,
50.0479999192,391,-54364.0000000000,-589.0000000000,,,
50.0519999191,391,-53890.0000000000,-596.0000000000,,,
50.0559999191,391,-55288.0000000000,-595.0000000000,,,
50.0599999190,391,-54779.0000000000,-591.0000000000,,,
50.0639999190,391,-56206.0000000000,-598.0000000000,,,
50.0679999189,391,-53867.0000000000,-593.0000000000,,,
50.0719999191,391,-53897.0000000000,-594.0000000000,,,
50.0759999191,391,-54896.0000000000,-591.0000000000,,,
50.0799999190,391,-54407.0000000000,-594.0000000000,,,
50.0839999190,391,-54486.0000000000,-594.0000000000,,,
50.0879999190,391,-54479.0000000000,-593.0000000000,,,
50.0919999192,391,-55329.0000000000,-590.0000000000,,,
50.0959999191,391,-54631.0000000000,-592.0000000000,,,
50.0999999191,391,-54071.0000000000,-595.0000000000,,,
50.1039999190,391,-54011.0000000000,-594.0000000000,,,
50.1079999190,391,-52941.0000000000,-593.0000000000,,,
50.1119999189,391,-54345.0000000000,-598.0000000000,,,
50.1159999191,391,-56052.0000000000,-591.0000000000,,,
50.1199999191,391,-55103.0000000000,-593.0000000000,,,
50.1239999190,391,-54221.0000000000,-592.0000000000,,,
50.1279999190,391,-55149.0000000000,-595.0000000000,,,
50.1319999190,391,-55310.0000000000,-594.0000000000,,,
50.1359999191,391,-55512.0000000000,-594.0000000000,,,
50.1399999191,391,-53977.0000000000,-590.0000000000,,,
50.1439999191,391,-53177.0000000000,-595.0000000000,,,
50.1479999190,391,-53103.0000000000,-591.0000000000,,,
50.1519999190,391,-53681.0000000000,-597.0000000000,,,
50.1559999189,391,-53920.0000000000,-590.0000000000,,,
50.1599999191,391,-53695.0000000000,-588.0000000000,,,
50.1639999191,391,-52586.0000000000,-593.0000000000,,,
50.1679999190,391,-55020.0000000000,-594.0000000000,,,
50.1719999190,391,-55424.0000000000,-594.0000000000,,,
50.1759999190,392,-53026.0000000000,-592.0000000000,,,
50.1799999189,392,-53499.0000000000,-596.0000000000,,,
